Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income_Calculated,Income_to_Loan_Ratio,Monthly_Income,Monthly_Loan_Payment,Debt_to_Income_Ratio,Dependents_Num,Has_Coapplicant,High_Income,ApplicantIncome_Log,CoapplicantIncome_Log,LoanAmount_Log,Total_Income_Log
Male,Yes,0,Graduate,No,6250.0,0.0,128.0,360.0,1.0,Semiurban,Y,6250.0,48.44961240310077,520.8333333333334,0.35555555555555557,0.0006813584584264878,0.0,0,1,8.740496729931813,0.0,4.859812404361672,8.740496729931813
Male,Yes,0,Graduate,No,3250.0,0.0,170.0,360.0,1.0,Rural,N,3250.0,19.005847953216374,270.8333333333333,0.4722222222222222,0.0017371755569180463,0.0,0,0,8.086717920303906,0.0,5.14166355650266,8.086717920303906
Male,Yes,0,Not Graduate,Yes,4735.0,0.0,138.0,360.0,1.0,Urban,N,4735.0,34.064748201438846,394.5833333333333,0.38333333333333336,0.0009690330735201181,0.0,0,0,8.462948176563842,0.0,4.9344739331306915,8.462948176563842
Male,Yes,2,Graduate,No,6250.0,1695.0,210.0,360.0,1.0,Semiurban,Y,7945.0,37.654028436018955,662.0833333333334,0.5833333333333334,0.0008797285409073771,2.0,1,1,8.740496729931813,7.4360278163518485,5.351858133476067,8.980423936374544
Male,Yes,0,Graduate,No,4758.0,0.0,158.0,480.0,1.0,Semiurban,Y,4758.0,29.92452830188679,396.5,0.32916666666666666,0.0008280922431865828,0.0,0,0,8.46779284112111,0.0,5.0689042022202315,8.46779284112111
Male,No,0,Graduate,Yes,6400.0,0.0,200.0,360.0,1.0,Rural,Y,6400.0,31.8407960199005,533.3333333333334,0.5555555555555556,0.001039717196922437,0.0,0,1,8.764209507142004,0.0,5.303304908059076,8.764209507142004
Male,Yes,1,Graduate,No,2491.0,2054.0,104.0,360.0,1.0,Semiurban,Y,4545.0,43.285714285714285,378.75,0.28888888888888886,0.0007607344012873966,1.0,1,0,7.820840879907344,7.628031126930335,4.653960350157523,8.422003004412488
Male,Yes,0,Graduate,No,3716.0,0.0,42.0,180.0,1.0,Rural,Y,3716.0,86.4186046511628,309.6666666666667,0.23333333333333334,0.0007510729613733905,0.0,0,0,8.220672170297252,0.0,3.7612001156935624,8.220672170297252
Male,No,0,Not Graduate,No,3189.0,2598.0,120.0,360.0,1.0,Rural,Y,5787.0,47.82644628099174,482.25,0.3333333333333333,0.0006897740989825832,0.0,1,1,8.06777619577889,7.8628820346414905,4.795790545596741,8.663542087751374
Female,No,0,Graduate,No,8333.0,0.0,250.0,360.0,1.0,Semiurban,Y,8333.0,33.199203187250994,694.4166666666666,0.6944444444444444,0.0009986019572598363,0.0,0,1,9.0280988119824,0.0,5.5254529391317835,9.0280988119824
Male,Yes,1,Graduate,No,3155.0,1779.0,140.0,360.0,1.0,Semiurban,Y,4934.0,34.99290780141844,411.1666666666667,0.3888888888888889,0.0009435233859010648,1.0,1,0,8.057060681965766,7.484368643286131,4.948759890378168,8.504107951867582
Male,Yes,1,Graduate,No,5500.0,1260.0,170.0,360.0,1.0,Rural,Y,6760.0,39.53216374269006,563.3333333333334,0.4722222222222222,0.000836778893482969,1.0,1,1,8.612685172875459,7.13966033596492,5.14166355650266,8.818926087090677
Male,Yes,0,Graduate,No,5746.0,0.0,250.0,360.0,1.0,Urban,N,5746.0,22.89243027888446,478.8333333333333,0.6944444444444444,0.001447261780710895,0.0,0,1,8.656433258507741,0.0,5.5254529391317835,8.656433258507741
Female,No,0,Graduate,Yes,3463.0,0.0,122.0,360.0,1.0,Urban,Y,3463.0,28.15447154471545,288.5833333333333,0.3388888888888889,0.0011702637889688251,0.0,0,0,8.150179269682326,0.0,4.812184355372417,8.150179269682326
Female,No,1,Graduate,No,3812.0,0.0,112.0,360.0,1.0,Rural,Y,3812.0,33.73451327433628,317.6666666666667,0.3111111111111111,0.0009762900976290097,1.0,0,0,8.246171559857563,0.0,4.727387818712341,8.246171559857563
Male,Yes,1,Graduate,No,3315.0,0.0,96.0,360.0,1.0,Semiurban,Y,3315.0,34.175257731958766,276.25,0.26666666666666666,0.0009618274721971747,1.0,0,0,8.106514516255185,0.0,4.574710978503383,8.106514516255185
Male,Yes,2,Graduate,No,5819.0,5000.0,120.0,360.0,1.0,Rural,Y,10819.0,89.41322314049587,901.5833333333334,0.3333333333333333,0.0003693103129904902,2.0,1,1,8.669055540725484,8.517393171418904,4.795790545596741,9.289151552400472
Male,Yes,1,Not Graduate,No,2510.0,1983.0,140.0,180.0,1.0,Urban,N,4493.0,31.865248226950353,374.4166666666667,0.7777777777777778,0.0020717721050684426,1.0,1,0,7.828436359157585,7.592870287844818,4.948759890378168,8.410498452745275
Male,No,0,Graduate,No,2965.0,5633.125,155.0,60.0,1.0,Urban,Y,8598.125,55.1161858974359,716.5104166666666,2.5833333333333335,0.0036004123052801214,0.0,1,1,7.994969522697877,8.63659713491366,5.049856007249537,9.059415732879263
Male,Yes,2,Graduate,Yes,6250.0,1300.0,108.0,360.0,1.0,Rural,Y,7550.0,69.26605504587155,629.1666666666666,0.3,0.00047606453319227717,2.0,1,1,8.740496729931813,7.170888478512505,4.6913478822291435,8.929435283803425
Male,Yes,0,Not Graduate,No,3406.0,4417.0,123.0,360.0,1.0,Semiurban,Y,7823.0,63.08870967741935,651.9166666666666,0.3416666666666667,0.0005232929164007659,0.0,1,1,8.133587417660966,8.393442383980062,4.820281565605037,8.964951211714654
Male,No,0,Graduate,Yes,6050.0,4333.0,120.0,180.0,1.0,Urban,N,10383.0,85.8099173553719,865.25,0.6666666666666666,0.0007696007696007696,0.0,1,1,8.707978826622321,8.374246182096304,4.795790545596741,9.248021438943871
Male,Yes,2,Graduate,No,9703.0,0.0,112.0,360.0,1.0,Urban,Y,9703.0,85.86725663716814,808.5833333333334,0.3111111111111111,0.00038428546920569567,2.0,0,1,9.180293450623886,0.0,4.727387818712341,9.180293450623886
Male,Yes,1,Not Graduate,No,6608.0,0.0,137.0,180.0,1.0,Urban,Y,6608.0,47.88405797101449,550.6666666666666,0.7611111111111111,0.001379657603222558,1.0,0,1,8.796187635470453,0.0,4.927253685157205,8.796187635470453
Male,Yes,1,Graduate,No,2882.0,1843.0,123.0,480.0,1.0,Semiurban,Y,4725.0,38.104838709677416,393.75,0.25625,0.00064914502849905,1.0,1,0,7.9665866976384025,7.519692404116539,4.820281565605037,8.460834457746854
Male,Yes,0,Graduate,No,1809.0,1868.0,90.0,360.0,1.0,Urban,Y,3677.0,40.40659340659341,306.4166666666667,0.25,0.0008132285172133369,0.0,1,0,7.501082124259871,7.533158807455563,4.51085950651685,8.210124405164267
Male,Yes,0,Not Graduate,No,1668.0,3890.0,201.0,360.0,0.0,Semiurban,N,5558.0,27.514851485148515,463.1666666666667,0.5583333333333333,0.0012028725314183124,0.0,1,1,7.419979923661835,8.266421472984554,5.308267697401205,8.62317351495347
Female,No,2,Graduate,No,3427.0,0.0,138.0,360.0,1.0,Urban,N,3427.0,24.654676258992804,285.5833333333333,0.38333333333333336,0.0013375981389938938,2.0,0,0,8.13973227971767,0.0,4.9344739331306915,8.13973227971767
Male,No,0,Not Graduate,Yes,2583.0,2167.0,104.0,360.0,1.0,Rural,Y,4750.0,45.23809523809524,395.8333333333333,0.28888888888888886,0.0007279854402911941,0.0,1,0,7.857093864902493,7.681560362559537,4.653960350157523,8.46611040118692
Male,Yes,1,Not Graduate,No,2661.0,5633.125,250.0,180.0,1.0,Semiurban,Y,8294.125,33.044322709163346,691.1770833333334,1.3888888888888888,0.0020065513902892945,1.0,1,1,7.8868329989550565,8.63659713491366,5.5254529391317835,9.02342327182987
Male,No,0,Graduate,Yes,10098.25,0.0,192.0,360.0,0.0,Urban,N,10098.25,52.32253886010363,841.5208333333334,0.5333333333333333,0.0006330209440913924,0.0,0,1,9.22021644264639,0.0,5.262690188904886,9.22021644264639
Female,No,3+,Graduate,No,3083.0,0.0,250.0,360.0,1.0,Rural,Y,3083.0,12.282868525896415,256.9166666666667,0.6944444444444444,0.0026925148088314485,3.0,0,0,8.03398273468322,0.0,5.5254529391317835,8.03398273468322
Male,No,0,Not Graduate,No,6045.0,0.0,115.0,360.0,0.0,Rural,N,6045.0,52.11206896551724,503.75,0.3194444444444444,0.0006328765615541247,0.0,0,1,8.707152175339404,0.0,4.7535901911063645,8.707152175339404
Male,Yes,3+,Graduate,No,5250.0,0.0,94.0,360.0,1.0,Urban,N,5250.0,55.26315789473684,437.5,0.2611111111111111,0.0005954643354871405,3.0,0,0,8.566173813637858,0.0,4.553876891600541,8.566173813637858
Male,Yes,0,Graduate,No,10098.25,2100.0,250.0,360.0,1.0,Rural,N,12198.25,48.59860557768924,1016.5208333333334,0.6944444444444444,0.0006824867085713505,0.0,1,1,9.22021644264639,7.650168700845001,5.5254529391317835,9.409129753421821
Male,Yes,3+,Not Graduate,No,4931.0,0.0,128.0,360.0,1.0,Semiurban,N,4931.0,38.224806201550386,410.9166666666667,0.35555555555555557,0.0008631735113628701,3.0,0,0,8.503499864284235,0.0,4.859812404361672,8.503499864284235
Male,Yes,1,Graduate,No,6083.0,4250.0,250.0,360.0,1.0,Urban,Y,10333.0,41.167330677290835,861.0833333333334,0.6944444444444444,0.0008055421298533913,1.0,1,1,8.713417653379183,8.35490952835879,5.5254529391317835,9.24319470884713
Male,No,0,Graduate,No,2060.0,2209.0,134.0,360.0,1.0,Semiurban,Y,4269.0,31.622222222222224,355.75,0.37222222222222223,0.001043369929144281,0.0,1,0,7.630946580890459,7.700747794511798,4.90527477843843,8.35936910622267
Female,No,1,Graduate,No,3481.0,0.0,155.0,36.0,1.0,Semiurban,N,3481.0,22.314102564102566,290.0833333333333,4.305555555555555,0.014791487737379521,1.0,0,0,8.155362120328135,0.0,5.049856007249537,8.155362120328135
Female,No,0,Graduate,No,7200.0,0.0,120.0,360.0,1.0,Rural,Y,7200.0,59.50413223140496,600.0,0.3333333333333333,0.0005546311702717692,0.0,0,1,8.881975184248867,0.0,4.795790545596741,8.881975184248867
Male,No,0,Graduate,Yes,5166.0,0.0,128.0,360.0,1.0,Semiurban,Y,5166.0,40.04651162790697,430.5,0.35555555555555557,0.0008239989700012876,0.0,0,0,8.550047528287184,0.0,4.859812404361672,8.550047528287184
Male,No,0,Graduate,No,4095.0,3447.0,151.0,360.0,1.0,Rural,Y,7542.0,49.61842105263158,628.5,0.41944444444444445,0.0006663136528108728,0.0,1,1,8.317766166719343,8.145549631783584,5.0238805208462765,8.928375259853631
Male,Yes,2,Graduate,No,4708.0,1387.0,150.0,360.0,1.0,Semiurban,Y,6095.0,40.36423841059602,507.9166666666667,0.4166666666666667,0.0008187326019322089,2.0,1,1,8.457230850243555,7.23561914106675,5.017279836814924,8.715388097366482
Male,Yes,3+,Graduate,No,4333.0,1811.0,160.0,360.0,0.0,Urban,Y,6144.0,38.161490683229815,512.0,0.4444444444444444,0.0008663634394628547,3.0,1,1,8.374246182096304,7.502186486602924,5.081404364984463,8.723394022000136
Female,No,0,Graduate,No,3418.0,0.0,135.0,360.0,1.0,Rural,N,3418.0,25.13235294117647,284.8333333333333,0.375,0.0013119533527696794,0.0,0,0,8.137103389639302,0.0,4.912654885736052,8.137103389639302
Female,No,1,Graduate,No,2876.0,1560.0,90.0,360.0,1.0,Urban,Y,4436.0,48.747252747252745,369.6666666666667,0.25,0.0006744604316546762,1.0,1,0,7.964503363551548,7.353081920515432,4.51085950651685,8.39773375137891
Female,No,0,Graduate,No,3237.0,0.0,30.0,360.0,1.0,Urban,Y,3237.0,104.41935483870968,269.75,0.08333333333333333,0.0003077870113881194,0.0,0,0,8.08271113423758,0.0,3.4339872044851463,8.08271113423758
Male,Yes,0,Graduate,No,10098.25,0.0,136.0,360.0,1.0,Urban,Y,10098.25,73.70985401459853,841.5208333333334,0.37777777777777777,0.00044838983539806956,0.0,0,1,9.22021644264639,0.0,4.919980925828125,9.22021644264639
Male,No,0,Graduate,No,2833.0,1857.0,126.0,360.0,1.0,Rural,Y,4690.0,36.92913385826772,390.8333333333333,0.35,0.000893236920459379,0.0,1,0,7.949444420250626,7.527255919373784,4.844187086458591,8.453401058328458
Male,Yes,0,Graduate,No,2620.0,2223.0,150.0,360.0,1.0,Semiurban,Y,4843.0,32.0728476821192,403.5833333333333,0.4166666666666667,0.0010298661174047376,0.0,1,0,7.8713112033234065,7.707062655370473,5.017279836814924,8.485496104672983
Male,Yes,2,Graduate,No,3900.0,0.0,90.0,360.0,1.0,Semiurban,Y,3900.0,42.857142857142854,325.0,0.25,0.0007668711656441718,2.0,0,0,8.268988209506656,0.0,4.51085950651685,8.268988209506656
Male,Yes,1,Graduate,No,2750.0,1842.0,115.0,360.0,1.0,Semiurban,Y,4592.0,39.58620689655172,382.6666666666667,0.3194444444444444,0.0008326093252244424,1.0,1,0,7.919719760924575,7.519149957669823,4.7535901911063645,8.432288684325794
Male,Yes,0,Graduate,No,3993.0,3274.0,207.0,360.0,1.0,Semiurban,Y,7267.0,34.9375,605.5833333333334,0.575,0.000947932408297843,0.0,1,1,8.29254851397576,8.094073148069352,5.337538079701318,8.891236429516061
Male,Yes,0,Graduate,No,3103.0,1300.0,80.0,360.0,1.0,Urban,Y,4403.0,54.358024691358025,366.9166666666667,0.2222222222222222,0.000604001510003775,0.0,1,0,8.04044688130311,7.170888478512505,4.394449154672439,8.390268497842571
Male,Yes,0,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Semiurban,Y,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,0.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Female,Yes,0,Not Graduate,No,4100.0,0.0,124.0,360.0,1.0,Rural,Y,4100.0,32.8,341.6666666666667,0.34444444444444444,0.0010051880674448767,0.0,0,0,8.31898612539206,0.0,4.8283137373023015,8.31898612539206
Male,No,1,Not Graduate,Yes,4053.0,2426.0,158.0,360.0,0.0,Urban,N,6479.0,40.74842767295598,539.9166666666666,0.4388888888888889,0.0008113798592923535,1.0,1,1,8.307459327011946,7.794411205726601,5.0689042022202315,8.776475789346321
Male,Yes,0,Graduate,No,3927.0,800.0,112.0,360.0,1.0,Semiurban,Y,4727.0,41.83185840707964,393.9166666666667,0.3111111111111111,0.0007877892663712457,0.0,1,0,8.275885669474356,6.68586094706836,4.727387818712341,8.461257559085935
Male,Yes,2,Graduate,No,2301.0,985.7999877999998,78.0,180.0,1.0,Urban,Y,3286.7999878,41.605063136708864,273.8999989833333,0.43333333333333335,0.0015763307927825986,2.0,1,0,7.741533589281828,6.894467372292008,4.3694478524670215,8.097973923364721
Female,No,0,Graduate,No,1811.0,1666.0,54.0,360.0,1.0,Urban,Y,3477.0,63.21818181818182,289.75,0.15,0.0005159071367153912,0.0,1,0,7.502186486602924,7.418780882750794,4.007333185232471,8.154212694914229
Male,Yes,0,Graduate,No,10098.25,0.0,126.5,360.0,1.0,Rural,N,10098.25,79.20196078431373,841.5208333333334,0.35138888888888886,0.0004170684866018809,0.0,0,1,9.22021644264639,0.0,4.848116364598481,9.22021644264639
Male,No,0,Graduate,No,3158.0,3053.0,89.0,360.0,1.0,Rural,Y,6211.0,69.0111111111111,517.5833333333334,0.24722222222222223,0.0004767261235202742,0.0,1,1,8.058010800802085,8.024207485778577,4.499809670330265,8.734238184268579
Female,No,0,Graduate,Yes,2600.0,1717.0,99.0,300.0,1.0,Semiurban,N,4317.0,43.17,359.75,0.33,0.0009147609147609148,0.0,1,0,7.8636512654486515,7.4489161025442,4.605170185988092,8.370547611074752
Male,Yes,0,Graduate,No,3704.0,2000.0,120.0,360.0,1.0,Rural,Y,5704.0,47.14049586776859,475.3333333333333,0.3333333333333333,0.0006997900629811056,0.0,1,1,8.217438537730187,7.601402334583733,4.795790545596741,8.649098262296176
Female,No,0,Graduate,No,4124.0,0.0,115.0,360.0,1.0,Semiurban,Y,4124.0,35.55172413793103,343.6666666666667,0.3194444444444444,0.0009268214055448096,0.0,0,0,8.324821298768782,0.0,4.7535901911063645,8.324821298768782
Male,No,0,Graduate,No,9508.0,0.0,187.0,360.0,1.0,Rural,Y,9508.0,50.57446808510638,792.3333333333334,0.5194444444444445,0.0006547619047619047,0.0,0,1,9.159993997539445,0.0,5.236441962829949,9.159993997539445
Male,Yes,0,Graduate,No,3075.0,2416.0,139.0,360.0,1.0,Rural,Y,5491.0,39.22142857142857,457.5833333333333,0.3861111111111111,0.0008419649887939912,0.0,1,1,8.031385330625534,7.790282380703483,4.941642422609304,8.61104776688786
Male,Yes,2,Graduate,No,4400.0,0.0,127.0,360.0,0.0,Semiurban,N,4400.0,34.375,366.6666666666667,0.3527777777777778,0.0009595043819885161,2.0,0,0,8.38958706681109,0.0,4.852030263919617,8.38958706681109
Male,Yes,2,Graduate,No,3153.0,1560.0,134.0,360.0,1.0,Urban,Y,4713.0,34.91111111111111,392.75,0.37222222222222223,0.000945326278659612,2.0,1,0,8.056426767522984,7.353081920515432,4.90527477843843,8.458292083496076
Female,No,0,Graduate,No,5417.0,0.0,143.0,480.0,0.0,Urban,N,5417.0,37.61805555555556,451.4166666666667,0.29791666666666666,0.0006585006446859458,0.0,0,1,8.59748202264504,0.0,4.969813299576001,8.59748202264504
Male,Yes,0,Graduate,No,2383.0,3334.0,172.0,360.0,1.0,Semiurban,Y,5717.0,33.04624277456647,476.4166666666667,0.4777777777777778,0.0010007563856403096,0.0,1,1,7.776535028185241,8.112227958349724,5.153291594497779,8.651374372882257
Male,Yes,3+,Graduate,No,4416.0,1250.0,110.0,360.0,1.0,Urban,Y,5666.0,51.04504504504504,472.1666666666667,0.3055555555555556,0.0006457672889515088,3.0,1,1,8.393216011596527,7.1316985104669115,4.709530201312334,8.64241515616962
Male,Yes,1,Graduate,No,6875.0,0.0,200.0,360.0,1.0,Semiurban,Y,6875.0,34.20398009950249,572.9166666666666,0.5555555555555556,0.0009680073568559122,1.0,0,1,8.83579236650274,0.0,5.303304908059076,8.83579236650274
Female,Yes,1,Graduate,No,4666.0,0.0,135.0,360.0,1.0,Urban,Y,4666.0,34.30882352941177,388.8333333333333,0.375,0.0009619495510902095,1.0,0,0,8.448271745949816,0.0,4.912654885736052,8.448271745949816
Female,No,0,Graduate,No,5000.0,2541.0,151.0,480.0,1.0,Rural,N,7541.0,49.61184210526316,628.4166666666666,0.3145833333333333,0.0004998014034158613,0.0,1,1,8.517393171418904,7.8407064517494,5.0238805208462765,8.928242677818302
Male,Yes,1,Graduate,No,2014.0,2925.0,113.0,360.0,1.0,Urban,N,4939.0,43.324561403508774,411.5833333333333,0.3138888888888889,0.0007607890661819162,1.0,1,0,7.608374474380783,7.98139158158007,4.736198448394496,8.505120610181969
Male,Yes,0,Not Graduate,No,1800.0,2934.0,93.0,360.0,0.0,Urban,N,4734.0,50.361702127659576,394.5,0.25833333333333336,0.0006531816266329542,0.0,1,0,7.496097345175956,7.984462732262196,4.543294782270004,8.462737005620179
Male,Yes,0,Not Graduate,No,2875.0,1750.0,105.0,360.0,1.0,Semiurban,Y,4625.0,43.632075471698116,385.4166666666667,0.2916666666666667,0.0007547983610092732,0.0,1,0,7.964155718840937,7.467942332285852,4.663439094112067,8.439447842791385
Female,No,0,Graduate,No,5000.0,0.0,132.0,360.0,1.0,Rural,Y,5000.0,37.59398496240601,416.6666666666667,0.36666666666666664,0.0008778930566640063,0.0,0,0,8.517393171418904,0.0,4.890349128221754,8.517393171418904
Male,Yes,1,Graduate,No,1625.0,1803.0,96.0,360.0,1.0,Urban,Y,3428.0,35.34020618556701,285.6666666666667,0.26666666666666666,0.0009302325581395348,1.0,1,0,7.3938782901077555,7.4977617006225685,4.574710978503383,8.14002395246292
Male,No,0,Graduate,No,4000.0,2500.0,140.0,360.0,1.0,Rural,Y,6500.0,46.09929078014184,541.6666666666666,0.3888888888888889,0.0007166257166257167,0.0,1,1,8.294299608857235,7.824445930877619,4.948759890378168,8.77971129020447
Male,No,0,Not Graduate,No,2000.0,0.0,126.5,360.0,1.0,Urban,N,2000.0,15.686274509803921,166.66666666666666,0.35138888888888886,0.0020957587806494367,0.0,0,0,7.601402334583733,0.0,4.848116364598481,7.601402334583733
Female,No,0,Graduate,No,3762.0,1666.0,135.0,360.0,1.0,Rural,Y,5428.0,39.911764705882355,452.3333333333333,0.375,0.0008272058823529412,0.0,1,1,8.232971790593437,7.418780882750794,4.912654885736052,8.599510233905452
Female,No,0,Graduate,No,2400.0,1863.0,104.0,360.0,0.0,Urban,N,4263.0,40.6,355.25,0.28888888888888886,0.0008109161793372319,0.0,1,0,7.783640596221253,7.530479995245536,4.653960350157523,8.357962965845681
Male,No,0,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Rural,N,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,0.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,2,Not Graduate,No,7667.0,0.0,185.0,360.0,1.0,Rural,Y,7667.0,41.22043010752688,638.9166666666666,0.5138888888888888,0.0008030559534661631,2.0,0,1,8.944811104165534,0.0,5.225746673713202,8.944811104165534
Female,No,0,Graduate,No,2917.0,0.0,84.0,360.0,1.0,Semiurban,Y,2917.0,34.31764705882353,243.08333333333334,0.23333333333333334,0.0009559576647319904,0.0,0,0,7.978653729082731,0.0,4.442651256490317,7.978653729082731
Male,No,0,Not Graduate,No,2927.0,2405.0,111.0,360.0,1.0,Semiurban,Y,5332.0,47.607142857142854,444.3333333333333,0.30833333333333335,0.0006923652694610779,0.0,1,0,7.982074875081202,7.785720896534624,4.718498871295094,8.581669210600602
Female,No,0,Graduate,No,2507.0,0.0,56.0,360.0,1.0,Rural,Y,2507.0,43.98245614035088,208.91666666666666,0.15555555555555556,0.0007410348021701734,0.0,0,0,7.827240901752812,0.0,4.04305126783455,7.827240901752812
Male,Yes,2,Graduate,Yes,5746.0,0.0,144.0,84.0,1.0,Rural,Y,5746.0,39.62758620689655,478.8333333333333,1.7142857142857142,0.0035726690815263236,2.0,0,1,8.656433258507741,0.0,4.976733742420574,8.656433258507741
Male,Yes,0,Graduate,No,2473.0,1843.0,159.0,360.0,1.0,Rural,N,4316.0,26.975,359.6666666666667,0.44166666666666665,0.0012245841035120146,0.0,1,0,7.813591552952433,7.519692404116539,5.075173815233827,8.370315995555478
Male,Yes,1,Not Graduate,No,3399.0,1640.0,111.0,180.0,1.0,Urban,Y,5039.0,44.99107142857143,419.9166666666667,0.6166666666666667,0.001465056424470402,1.0,1,0,8.131530710604252,7.403061091090091,4.718498871295094,8.525161361065415
Male,Yes,2,Graduate,No,3717.0,0.0,120.0,360.0,1.0,Semiurban,Y,3717.0,30.71900826446281,309.75,0.3333333333333333,0.0010726736390453205,2.0,0,0,8.220941168281389,0.0,4.795790545596741,8.220941168281389
Male,Yes,0,Graduate,No,2058.0,2134.0,88.0,360.0,1.0,Urban,Y,4192.0,47.10112359550562,349.3333333333333,0.24444444444444444,0.0006977481763399937,0.0,1,0,7.629975707027789,7.666221925662725,4.48863636973214,8.341171747170762
Female,No,1,Graduate,No,3541.0,0.0,112.0,360.0,1.0,Semiurban,Y,3541.0,31.336283185840706,295.0833333333333,0.3111111111111111,0.001050755230321794,1.0,0,0,8.17244681834278,0.0,4.727387818712341,8.17244681834278
Male,Yes,1,Graduate,Yes,10000.0,0.0,155.0,360.0,1.0,Rural,N,10000.0,64.1025641025641,833.3333333333334,0.4305555555555556,0.0005160474097749368,1.0,0,1,9.210440366976517,0.0,5.049856007249537,9.210440366976517
Male,Yes,0,Graduate,No,2400.0,2167.0,115.0,360.0,1.0,Semiurban,Y,4567.0,39.37068965517241,380.5833333333333,0.3194444444444444,0.0008371551284851132,0.0,1,0,7.783640596221253,7.681560362559537,4.7535901911063645,8.426830751335846
Male,Yes,3+,Graduate,No,4342.0,189.0,124.0,360.0,1.0,Semiurban,Y,4531.0,36.248,377.5833333333333,0.34444444444444444,0.000909824638638198,3.0,1,0,8.376320632534823,5.247024072160486,4.8283137373023015,8.418918622147897
Male,Yes,2,Not Graduate,No,3601.0,1590.0,126.5,360.0,1.0,Rural,Y,5191.0,40.713725490196076,432.5833333333333,0.35138888888888886,0.000810429880197322,2.0,1,0,8.189244525735901,7.372118028337787,4.848116364598481,8.554874258383926
Female,No,0,Graduate,No,3166.0,2985.0,132.0,360.0,1.0,Rural,Y,6151.0,46.24812030075188,512.5833333333334,0.36666666666666664,0.0007139380171994157,0.0,1,1,8.06054004653864,8.001689978099135,4.890349128221754,8.72453251118548
Male,Yes,3+,Graduate,No,10098.25,0.0,250.0,360.0,1.0,Rural,Y,10098.25,40.23207171314741,841.5208333333334,0.6944444444444444,0.0008242460209523338,3.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,1,Graduate,Yes,8666.0,4983.0,250.0,360.0,0.0,Rural,N,13649.0,54.37848605577689,1137.4166666666667,0.6944444444444444,0.0006100090281336163,1.0,1,1,9.067277989134345,8.51398806046729,5.5254529391317835,9.521494800613105
Male,No,0,Graduate,No,4917.0,0.0,130.0,360.0,0.0,Rural,Y,4917.0,37.534351145038165,409.75,0.3611111111111111,0.0008791506052613782,0.0,0,0,8.500657222776137,0.0,4.875197323201151,8.500657222776137
Male,Yes,0,Graduate,Yes,5818.0,2160.0,184.0,360.0,1.0,Semiurban,Y,7978.0,43.12432432432433,664.8333333333334,0.5111111111111111,0.0007676261994159364,0.0,1,1,8.66888370465667,7.6783263565068856,5.220355825078324,8.984568369308281
Female,Yes,0,Graduate,No,4333.0,2451.0,110.0,360.0,1.0,Urban,N,6784.0,61.11711711711712,565.3333333333334,0.3055555555555556,0.000539533058661958,0.0,1,1,8.374246182096304,7.804659297056102,4.709530201312334,8.82246957226897
Female,No,0,Graduate,No,2500.0,0.0,67.0,360.0,1.0,Urban,Y,2500.0,36.76470588235294,208.33333333333334,0.18611111111111112,0.0008890658174097665,0.0,0,0,7.824445930877619,0.0,4.219507705176107,7.824445930877619
Male,No,1,Graduate,No,4384.0,1793.0,117.0,360.0,1.0,Urban,Y,6177.0,52.347457627118644,514.75,0.325,0.0006301502666020359,1.0,1,1,8.385944904806284,7.492203042618741,4.770684624465665,8.728749873478527
Male,No,0,Graduate,No,2935.0,0.0,98.0,360.0,1.0,Semiurban,Y,2935.0,29.646464646464647,244.58333333333334,0.2722222222222222,0.0011084718923198731,0.0,0,0,7.984803389734406,0.0,4.59511985013459,7.984803389734406
Male,No,0,Graduate,No,2833.0,0.0,71.0,360.0,1.0,Urban,Y,2833.0,39.34722222222222,236.08333333333334,0.19722222222222222,0.0008318687756297598,0.0,0,0,7.949444420250626,0.0,4.276666119016055,7.949444420250626
Male,Yes,0,Graduate,No,10098.25,0.0,250.0,180.0,1.0,Urban,Y,10098.25,40.23207171314741,841.5208333333334,1.3888888888888888,0.0016484920419046676,0.0,0,1,9.22021644264639,0.0,5.5254529391317835,9.22021644264639
Male,Yes,1,Graduate,Yes,9833.0,1833.0,182.0,180.0,1.0,Urban,Y,11666.0,63.74863387978142,972.1666666666666,1.011111111111111,0.0010389906947536678,1.0,1,1,9.193601047971885,7.51425465281641,5.209486152841421,9.364519622823858
Male,Yes,0,Graduate,Yes,5503.0,4490.0,70.0,360.0,1.0,Semiurban,Y,9993.0,140.74647887323943,832.75,0.19444444444444445,0.0002332167249708479,0.0,1,1,8.61323037961318,8.409830673087738,4.2626798770413155,9.20974019190415
Male,Yes,1,Graduate,No,5250.0,688.0,160.0,360.0,1.0,Rural,Y,5938.0,36.88198757763975,494.8333333333333,0.4444444444444444,0.000896358543417367,1.0,1,1,8.566173813637858,6.535241271013659,5.081404364984463,8.68929604801586
